first,second,spearman
market_plan.FERTILIZER.h24.available,market_worker.0.night_sale_available,1.0
market_plan.FERTILIZER.h24.demand_only_inventory,market_plan.FERTILIZER.h24.demand_only_price,1.0
market_plan.FERTILIZER.h24.demand_only_inventory,market_worker.0.night_sale_available,1.0
market_plan.FERTILIZER.h24.demand_only_price,market_worker.0.night_sale_available,1.0
market_worker.0.carried_units,market_worker.0.liquidation_revenue,0.9952826830623994
market_worker.0.quiet_night_revenue,market_worker.0.rival_stress_night_revenue,0.998836726006505
market_worker.1.quiet_night_revenue,market_worker.1.rival_stress_night_revenue,0.9990202988072625
market_worker.1.night_sale_available,market_worker.2.night_sale_available,1.0
market_worker.2.liquidation_revenue,market_worker.2.quiet_night_revenue,0.996481655350804
market_worker.2.liquidation_revenue,market_worker.2.rival_stress_night_revenue,0.9952981285172421
market_worker.2.quiet_night_revenue,market_worker.2.rival_stress_night_revenue,0.9988242329343414
market_worker.3.present,market_worker.3.night_sale_available,1.0
market_worker.3.carried_units,market_worker.3.liquidation_revenue,0.9998835828207946
market_worker.3.carried_units,market_worker.3.quiet_night_revenue,0.999883602550965
market_worker.3.carried_units,market_worker.3.rival_stress_night_revenue,0.99982985488243
market_worker.3.liquidation_revenue,market_worker.3.quiet_night_revenue,0.9999997668517979
market_worker.3.liquidation_revenue,market_worker.3.rival_stress_night_revenue,0.9999351024630088
market_worker.3.quiet_night_revenue,market_worker.3.rival_stress_night_revenue,0.9999351406836342
