feature,family,distinct_development_values,minimum,maximum,nonzero_fraction,availability,status
opponent.husbandry.COW.refresh_units_saved_by_feed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.COW.care_bank_marginal,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.COW.next_production_events,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.COW.cap_headroom,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.COW.banked_bonus_at_risk_if_unfed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.COW.next_fed_production_saturation,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.SHEEP.escape_prevented_by_feed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.SHEEP.refresh_units_saved_by_feed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.SHEEP.care_bank_marginal,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.SHEEP.next_production_events,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.SHEEP.cap_headroom,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.SHEEP.banked_bonus_at_risk_if_unfed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.SHEEP.next_fed_production_saturation,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.WHEAT.own_held_and_ready_wave,market_supply_demand_interactions,42,0.0,45.0,0.17506906077348067,current_legal_observation,provisional_not_selected
pressure.WHEAT.opponent_visible_ready_units,market_supply_demand_interactions,19,0.0,20.0,0.15906998158379373,current_legal_observation,provisional_not_selected
pressure.WHEAT.wave_conditional_revenue,market_supply_demand_interactions,262,0.0,2058.0,0.17506906077348067,current_legal_observation,provisional_not_selected
pressure.WHEAT.wave_average_price,market_supply_demand_interactions,166,0.0,52.0,0.17506906077348067,current_legal_observation,provisional_not_selected
pressure.WHEAT.wave_price_impact_cost,market_supply_demand_interactions,37,0.0,44.0,0.062154696132596686,current_legal_observation,provisional_not_selected
pressure.WHEAT.known_demand_next_day,market_supply_demand_interactions,26,0.0,49.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.WHEAT.demand_only_next_day_price_change,market_supply_demand_interactions,3,0.0,2.0,0.7131675874769797,current_legal_observation,provisional_not_selected
pressure.WHEAT.wave_minus_known_day_demand,market_supply_demand_interactions,58,-43.0,19.0,0.9928637200736649,current_legal_observation,provisional_not_selected
pressure.WHEAT.visible_rival_supply_stress_price,market_supply_demand_interactions,28,25.0,52.0,1.0,current_legal_observation,provisional_not_selected
pressure.WHEAT.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,288,0.0,2058.0,0.17506906077348067,current_legal_observation,provisional_not_selected
pressure.CARROT.own_held_and_ready_wave,market_supply_demand_interactions,30,0.0,34.0,0.09921731123388582,current_legal_observation,provisional_not_selected
pressure.CARROT.opponent_visible_ready_units,market_supply_demand_interactions,11,0.0,12.0,0.08149171270718232,current_legal_observation,provisional_not_selected
pressure.CARROT.wave_conditional_revenue,market_supply_demand_interactions,188,0.0,2031.0,0.09921731123388582,current_legal_observation,provisional_not_selected
pressure.CARROT.wave_average_price,market_supply_demand_interactions,136,0.0,68.33333333333333,0.09921731123388582,current_legal_observation,provisional_not_selected
pressure.CARROT.wave_price_impact_cost,market_supply_demand_interactions,28,0.0,52.0,0.05847145488029466,current_legal_observation,provisional_not_selected
pressure.CARROT.known_demand_next_day,market_supply_demand_interactions,18,0.0,31.0,0.9921731123388582,current_legal_observation,provisional_not_selected
pressure.CARROT.demand_only_next_day_price_change,market_supply_demand_interactions,4,0.0,3.0,0.569060773480663,current_legal_observation,provisional_not_selected
pressure.CARROT.wave_minus_known_day_demand,market_supply_demand_interactions,38,-31.0,9.0,0.9909069981583793,current_legal_observation,provisional_not_selected
pressure.CARROT.visible_rival_supply_stress_price,market_supply_demand_interactions,36,35.0,70.0,1.0,current_legal_observation,provisional_not_selected
pressure.CARROT.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,193,0.0,2022.0,0.09921731123388582,current_legal_observation,provisional_not_selected
pressure.TOMATO.own_held_and_ready_wave,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.TOMATO.opponent_visible_ready_units,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.TOMATO.wave_conditional_revenue,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.TOMATO.wave_average_price,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.TOMATO.wave_price_impact_cost,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.TOMATO.known_demand_next_day,market_supply_demand_interactions,18,0.0,25.0,0.9898710865561694,current_legal_observation,provisional_not_selected
pressure.TOMATO.demand_only_next_day_price_change,market_supply_demand_interactions,38,0.0,42.0,0.5117403314917127,current_legal_observation,provisional_not_selected
pressure.TOMATO.wave_minus_known_day_demand,market_supply_demand_interactions,18,-25.0,0.0,0.9898710865561694,current_legal_observation,provisional_not_selected
pressure.TOMATO.visible_rival_supply_stress_price,market_supply_demand_interactions,91,60.0,247.0,1.0,current_legal_observation,provisional_not_selected
pressure.TOMATO.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.STRAWBERRY.own_held_and_ready_wave,market_supply_demand_interactions,43,0.0,74.0,0.2893646408839779,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.opponent_visible_ready_units,market_supply_demand_interactions,61,0.0,66.0,0.2863720073664825,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.wave_conditional_revenue,market_supply_demand_interactions,717,0.0,22574.0,0.2893646408839779,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.wave_average_price,market_supply_demand_interactions,697,0.0,327.77777777777777,0.2893646408839779,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.wave_price_impact_cost,market_supply_demand_interactions,290,0.0,662.0,0.28533609576427255,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.known_demand_next_day,market_supply_demand_interactions,22,0.0,37.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.demand_only_next_day_price_change,market_supply_demand_interactions,12,0.0,12.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.wave_minus_known_day_demand,market_supply_demand_interactions,60,-31.0,55.0,0.9905616942909761,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.visible_rival_supply_stress_price,market_supply_demand_interactions,191,120.0,329.0,1.0,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,755,0.0,21820.0,0.2893646408839779,current_legal_observation,provisional_not_selected
pressure.MELON.own_held_and_ready_wave,market_supply_demand_interactions,27,0.0,142.0,0.11049723756906077,current_legal_observation,provisional_not_selected
pressure.MELON.opponent_visible_ready_units,market_supply_demand_interactions,21,0.0,125.0,0.07734806629834254,current_legal_observation,provisional_not_selected
pressure.MELON.wave_conditional_revenue,market_supply_demand_interactions,41,0.0,26405.0,0.11049723756906077,current_legal_observation,provisional_not_selected
pressure.MELON.wave_average_price,market_supply_demand_interactions,39,0.0,211.24,0.11049723756906077,current_legal_observation,provisional_not_selected
pressure.MELON.wave_price_impact_cost,market_supply_demand_interactions,38,0.0,14356.0,0.09898710865561694,current_legal_observation,provisional_not_selected
pressure.MELON.known_demand_next_day,market_supply_demand_interactions,2,0.0,1.0,0.9668508287292817,current_legal_observation,provisional_not_selected
pressure.MELON.demand_only_next_day_price_change,market_supply_demand_interactions,6,0.0,6.0,0.9475138121546961,current_legal_observation,provisional_not_selected
pressure.MELON.wave_minus_known_day_demand,market_supply_demand_interactions,28,-1.0,141.0,0.9668508287292817,current_legal_observation,provisional_not_selected
pressure.MELON.visible_rival_supply_stress_price,market_supply_demand_interactions,35,1.0,271.0,1.0,current_legal_observation,provisional_not_selected
pressure.MELON.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,37,0.0,3838.0,0.11049723756906077,current_legal_observation,provisional_not_selected
pressure.EGG.own_held_and_ready_wave,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.EGG.opponent_visible_ready_units,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.EGG.wave_conditional_revenue,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.EGG.wave_average_price,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.EGG.wave_price_impact_cost,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.EGG.known_demand_next_day,market_supply_demand_interactions,19,0.0,31.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.EGG.demand_only_next_day_price_change,market_supply_demand_interactions,17,0.0,17.0,0.5515653775322283,current_legal_observation,provisional_not_selected
pressure.EGG.wave_minus_known_day_demand,market_supply_demand_interactions,19,-31.0,0.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.EGG.visible_rival_supply_stress_price,market_supply_demand_interactions,55,50.0,130.0,1.0,current_legal_observation,provisional_not_selected
pressure.EGG.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.MILK.own_held_and_ready_wave,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.MILK.opponent_visible_ready_units,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.MILK.wave_conditional_revenue,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.MILK.wave_average_price,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.MILK.wave_price_impact_cost,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.MILK.known_demand_next_day,market_supply_demand_interactions,18,0.0,25.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.MILK.demand_only_next_day_price_change,market_supply_demand_interactions,13,0.0,12.0,0.9921731123388582,current_legal_observation,provisional_not_selected
pressure.MILK.wave_minus_known_day_demand,market_supply_demand_interactions,18,-25.0,0.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.MILK.visible_rival_supply_stress_price,market_supply_demand_interactions,169,160.0,347.0,1.0,current_legal_observation,provisional_not_selected
pressure.MILK.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.WOOL.own_held_and_ready_wave,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.WOOL.opponent_visible_ready_units,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.WOOL.wave_conditional_revenue,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.WOOL.wave_average_price,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.WOOL.wave_price_impact_cost,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.WOOL.known_demand_next_day,market_supply_demand_interactions,12,0.0,25.0,0.9829650092081031,current_legal_observation,provisional_not_selected
pressure.WOOL.demand_only_next_day_price_change,market_supply_demand_interactions,7,0.0,6.0,0.7113259668508287,current_legal_observation,provisional_not_selected
pressure.WOOL.wave_minus_known_day_demand,market_supply_demand_interactions,12,-25.0,0.0,0.9829650092081031,current_legal_observation,provisional_not_selected
pressure.WOOL.visible_rival_supply_stress_price,market_supply_demand_interactions,39,200.0,249.0,1.0,current_legal_observation,provisional_not_selected
pressure.WOOL.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.own_held_and_ready_wave,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.opponent_visible_ready_units,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.wave_conditional_revenue,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.wave_average_price,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.wave_price_impact_cost,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.known_demand_next_day,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.demand_only_next_day_price_change,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.wave_minus_known_day_demand,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.visible_rival_supply_stress_price,market_supply_demand_interactions,1,100.0,100.0,1.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
interactions.water_bonus_under_overflow_pressure,cross_resource_interactions,9,0.0,25.0,0.03038674033149171,current_legal_observation,provisional_not_selected
interactions.capacity_pressure_per_worker,cross_resource_interactions,11,0.0,25.0,0.03038674033149171,current_legal_observation,provisional_not_selected
interactions.ready_units_per_worker_turn_today,cross_resource_interactions,217,0.0,5.208333333333333,0.3798342541436464,current_legal_observation,provisional_not_selected
interactions.terminal_carry_at_risk,cross_resource_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
history.lag1.available,causal_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
history.lag1.cash_change,causal_market_history,50,-320.0,2560.0,0.07562154696132596,current_and_past_legal_observations,provisional_not_selected
history.lag1.WHEAT.inventory_change,causal_market_history,7,0.0,8.0,0.007021178637200737,current_and_past_legal_observations,provisional_not_selected
history.lag1.WHEAT.price_log_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.CARROT.inventory_change,causal_market_history,5,0.0,4.0,0.006560773480662983,current_and_past_legal_observations,provisional_not_selected
history.lag1.CARROT.price_log_change,causal_market_history,4,-0.01600034134644119,0.0,0.0013812154696132596,current_and_past_legal_observations,provisional_not_selected
history.lag1.TOMATO.inventory_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.TOMATO.price_log_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.STRAWBERRY.inventory_change,causal_market_history,8,0.0,16.0,0.010128913443830571,current_and_past_legal_observations,provisional_not_selected
history.lag1.STRAWBERRY.price_log_change,causal_market_history,30,-0.01077209698191107,0.0,0.008747697974217311,current_and_past_legal_observations,provisional_not_selected
history.lag1.MELON.inventory_change,causal_market_history,7,0.0,12.0,0.010589318600368325,current_and_past_legal_observations,provisional_not_selected
history.lag1.MELON.price_log_change,causal_market_history,7,-3.332204510175204,0.0,0.007826887661141806,current_and_past_legal_observations,provisional_not_selected
history.lag1.EGG.inventory_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.EGG.price_log_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.MILK.inventory_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.MILK.price_log_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.WOOL.inventory_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.WOOL.price_log_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.FERTILIZER.inventory_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.FERTILIZER.price_log_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag24.available,causal_market_history,2,0.0,1.0,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.cash_change,causal_market_history,524,-2004.0,18031.0,0.966390423572744,current_and_past_legal_observations,provisional_not_selected
history.lag24.WHEAT.inventory_change,causal_market_history,58,-49.0,29.0,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.WHEAT.price_log_change,causal_market_history,35,-0.02469261259037152,0.07145896398214505,0.6972836095764272,current_and_past_legal_observations,provisional_not_selected
history.lag24.CARROT.inventory_change,causal_market_history,33,-31.0,8.0,0.9661602209944752,current_and_past_legal_observations,provisional_not_selected
history.lag24.CARROT.price_log_change,causal_market_history,81,-0.01680711831638129,0.058268908123975824,0.5478821362799263,current_and_past_legal_observations,provisional_not_selected
history.lag24.TOMATO.inventory_change,causal_market_history,26,-25.0,0.0,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.TOMATO.price_log_change,causal_market_history,153,0.0,0.1930168459107026,0.5066758747697975,current_and_past_legal_observations,provisional_not_selected
history.lag24.STRAWBERRY.inventory_change,causal_market_history,85,-37.0,93.0,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.STRAWBERRY.price_log_change,causal_market_history,711,-0.0916671885258238,0.08515780834030677,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.MELON.inventory_change,causal_market_history,23,-1.0,137.0,0.9610957642725598,current_and_past_legal_observations,provisional_not_selected
history.lag24.MELON.price_log_change,causal_market_history,44,-4.330733340286331,1.3862943611198906,0.9610957642725598,current_and_past_legal_observations,provisional_not_selected
history.lag24.EGG.inventory_change,causal_market_history,32,-31.0,0.0,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.EGG.price_log_change,causal_market_history,77,0.0,0.1405819506211894,0.5508747697974218,current_and_past_legal_observations,provisional_not_selected
history.lag24.MILK.inventory_change,causal_market_history,26,-25.0,0.0,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.MILK.price_log_change,causal_market_history,456,0.0,0.06632264293107251,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.WOOL.inventory_change,causal_market_history,14,-25.0,0.0,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.WOOL.price_log_change,causal_market_history,65,0.0,0.02955880224154443,0.7182320441988951,current_and_past_legal_observations,provisional_not_selected
history.lag24.FERTILIZER.inventory_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag24.FERTILIZER.price_log_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_plan.WHEAT.own_ready_units,post_decision_inventory,34,0.0,33.0,0.1671270718232044,current_legal_observation,provisional_not_selected
market_plan.WHEAT.rival_ready_units,post_decision_inventory,19,0.0,20.0,0.15906998158379373,current_legal_observation,provisional_not_selected
market_plan.WHEAT.shed_units,post_decision_inventory,11,0.0,44.0,0.013812154696132596,current_legal_observation,provisional_not_selected
market_plan.WHEAT.carried_units,post_decision_inventory,12,0.0,36.0,0.06330570902394107,current_legal_observation,provisional_not_selected
market_plan.WHEAT.conditional_quantity,post_decision_inventory,42,0.0,45.0,0.17506906077348067,current_legal_observation,provisional_not_selected
market_plan.WHEAT.rival_earliest_delivery,post_decision_inventory,11,1.0,719.0,1.0,current_legal_observation,provisional_not_selected
market_plan.WHEAT.immediate_revenue,post_decision_inventory,262,0.0,2058.0,0.17506906077348067,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.available,conditional_market_paths,2,0.0,1.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.known_demand,conditional_market_paths,10,0.0,9.0,0.8646408839779005,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.demand_only_inventory,conditional_market_paths,535,0.0,9999.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.demand_only_price,conditional_market_paths,28,0.0,52.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.quiet_revenue,conditional_market_paths,265,0.0,2065.0,0.17230662983425415,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.rival_stress_revenue,conditional_market_paths,270,0.0,2065.0,0.17230662983425415,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.rival_penalty,conditional_market_paths,15,0.0,15.0,0.05547882136279926,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.quiet_holding_premium,conditional_market_paths,11,0.0,10.0,0.0856353591160221,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h12.available,conditional_market_paths,2,0.0,1.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h12.known_demand,conditional_market_paths,18,0.0,25.0,0.9033149171270718,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h12.demand_only_inventory,conditional_market_paths,538,0.0,9999.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h12.demand_only_price,conditional_market_paths,28,0.0,52.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h12.quiet_revenue,conditional_market_paths,263,0.0,2081.0,0.1685082872928177,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h12.rival_stress_revenue,conditional_market_paths,264,0.0,2078.0,0.1685082872928177,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h12.rival_penalty,conditional_market_paths,17,0.0,18.0,0.07826887661141804,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h12.quiet_holding_premium,conditional_market_paths,25,0.0,25.0,0.12154696132596685,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h24.available,conditional_market_paths,2,0.0,1.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h24.known_demand,conditional_market_paths,10,0.0,49.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h24.demand_only_inventory,conditional_market_paths,532,0.0,9999.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h24.demand_only_price,conditional_market_paths,28,0.0,52.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h24.quiet_revenue,conditional_market_paths,246,0.0,2100.0,0.16114180478821363,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h24.rival_stress_revenue,conditional_market_paths,258,0.0,2100.0,0.16114180478821363,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h24.rival_penalty,conditional_market_paths,16,0.0,16.0,0.0738950276243094,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h24.quiet_holding_premium,conditional_market_paths,42,0.0,42.0,0.15308471454880296,current_legal_observation,provisional_not_selected
market_plan.CARROT.own_ready_units,post_decision_inventory,20,0.0,22.0,0.09668508287292818,current_legal_observation,provisional_not_selected
market_plan.CARROT.rival_ready_units,post_decision_inventory,11,0.0,12.0,0.08149171270718232,current_legal_observation,provisional_not_selected
market_plan.CARROT.shed_units,post_decision_inventory,10,0.0,33.0,0.012085635359116022,current_legal_observation,provisional_not_selected
market_plan.CARROT.carried_units,post_decision_inventory,12,0.0,30.0,0.0471915285451197,current_legal_observation,provisional_not_selected
market_plan.CARROT.conditional_quantity,post_decision_inventory,30,0.0,34.0,0.09921731123388582,current_legal_observation,provisional_not_selected
market_plan.CARROT.rival_earliest_delivery,post_decision_inventory,9,1.0,719.0,1.0,current_legal_observation,provisional_not_selected
market_plan.CARROT.immediate_revenue,post_decision_inventory,188,0.0,2031.0,0.09921731123388582,current_legal_observation,provisional_not_selected
market_plan.CARROT.h4.available,conditional_market_paths,2,0.0,1.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.CARROT.h4.known_demand,conditional_market_paths,7,0.0,6.0,0.671731123388582,current_legal_observation,provisional_not_selected
market_plan.CARROT.h4.demand_only_inventory,conditional_market_paths,399,0.0,9999.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.CARROT.h4.demand_only_price,conditional_market_paths,36,0.0,69.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.CARROT.h4.quiet_revenue,conditional_market_paths,188,0.0,2043.0,0.0964548802946593,current_legal_observation,provisional_not_selected
market_plan.CARROT.h4.rival_stress_revenue,conditional_market_paths,179,0.0,2043.0,0.0964548802946593,current_legal_observation,provisional_not_selected
market_plan.CARROT.h4.rival_penalty,conditional_market_paths,10,0.0,11.0,0.036141804788213626,current_legal_observation,provisional_not_selected
market_plan.CARROT.h4.quiet_holding_premium,conditional_market_paths,13,0.0,12.0,0.08011049723756906,current_legal_observation,provisional_not_selected
market_plan.CARROT.h12.available,conditional_market_paths,2,0.0,1.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.CARROT.h12.known_demand,conditional_market_paths,12,0.0,16.0,0.7877532228360957,current_legal_observation,provisional_not_selected
market_plan.CARROT.h12.demand_only_inventory,conditional_market_paths,398,0.0,9999.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.CARROT.h12.demand_only_price,conditional_market_paths,37,0.0,70.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.CARROT.h12.quiet_revenue,conditional_market_paths,179,0.0,2066.0,0.09323204419889503,current_legal_observation,provisional_not_selected
market_plan.CARROT.h12.rival_stress_revenue,conditional_market_paths,176,0.0,2057.0,0.09323204419889503,current_legal_observation,provisional_not_selected
market_plan.CARROT.h12.rival_penalty,conditional_market_paths,13,0.0,16.0,0.05870165745856354,current_legal_observation,provisional_not_selected
market_plan.CARROT.h12.quiet_holding_premium,conditional_market_paths,32,0.0,35.0,0.09323204419889503,current_legal_observation,provisional_not_selected
market_plan.CARROT.h24.available,conditional_market_paths,2,0.0,1.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.CARROT.h24.known_demand,conditional_market_paths,7,0.0,31.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.CARROT.h24.demand_only_inventory,conditional_market_paths,409,0.0,9999.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.CARROT.h24.demand_only_price,conditional_market_paths,38,0.0,71.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.CARROT.h24.quiet_revenue,conditional_market_paths,160,0.0,2097.0,0.08425414364640885,current_legal_observation,provisional_not_selected
market_plan.CARROT.h24.rival_stress_revenue,conditional_market_paths,165,0.0,2088.0,0.08425414364640885,current_legal_observation,provisional_not_selected
market_plan.CARROT.h24.rival_penalty,conditional_market_paths,13,0.0,15.0,0.05662983425414365,current_legal_observation,provisional_not_selected
market_plan.CARROT.h24.quiet_holding_premium,conditional_market_paths,45,0.0,66.0,0.08425414364640885,current_legal_observation,provisional_not_selected
market_plan.TOMATO.own_ready_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
