feature,family,distinct_development_values,minimum,maximum,nonzero_fraction,availability,status
opponent.husbandry.COW.refresh_units_saved_by_feed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.COW.care_bank_marginal,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.COW.next_production_events,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.COW.cap_headroom,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.COW.banked_bonus_at_risk_if_unfed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.COW.next_fed_production_saturation,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.SHEEP.escape_prevented_by_feed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.SHEEP.refresh_units_saved_by_feed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.SHEEP.care_bank_marginal,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.SHEEP.next_production_events,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.SHEEP.cap_headroom,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.SHEEP.banked_bonus_at_risk_if_unfed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.SHEEP.next_fed_production_saturation,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.WHEAT.own_held_and_ready_wave,market_supply_demand_interactions,19,0.0,19.0,0.12361878453038674,current_legal_observation,provisional_not_selected
pressure.WHEAT.opponent_visible_ready_units,market_supply_demand_interactions,14,0.0,13.0,0.11533149171270718,current_legal_observation,provisional_not_selected
pressure.WHEAT.wave_conditional_revenue,market_supply_demand_interactions,91,0.0,882.0,0.12361878453038674,current_legal_observation,provisional_not_selected
pressure.WHEAT.wave_average_price,market_supply_demand_interactions,43,0.0,50.0,0.12361878453038674,current_legal_observation,provisional_not_selected
pressure.WHEAT.wave_price_impact_cost,market_supply_demand_interactions,12,0.0,18.0,0.027624309392265192,current_legal_observation,provisional_not_selected
pressure.WHEAT.known_demand_next_day,market_supply_demand_interactions,25,0.0,43.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.WHEAT.demand_only_next_day_price_change,market_supply_demand_interactions,3,0.0,2.0,0.675414364640884,current_legal_observation,provisional_not_selected
pressure.WHEAT.wave_minus_known_day_demand,market_supply_demand_interactions,32,-37.0,0.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.WHEAT.visible_rival_supply_stress_price,market_supply_demand_interactions,27,25.0,51.0,1.0,current_legal_observation,provisional_not_selected
pressure.WHEAT.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,93,0.0,882.0,0.12361878453038674,current_legal_observation,provisional_not_selected
pressure.CARROT.own_held_and_ready_wave,market_supply_demand_interactions,16,0.0,15.0,0.12724447513812154,current_legal_observation,provisional_not_selected
pressure.CARROT.opponent_visible_ready_units,market_supply_demand_interactions,11,0.0,10.0,0.11464088397790055,current_legal_observation,provisional_not_selected
pressure.CARROT.wave_conditional_revenue,market_supply_demand_interactions,164,0.0,1554.0,0.12724447513812154,current_legal_observation,provisional_not_selected
pressure.CARROT.wave_average_price,market_supply_demand_interactions,150,0.0,152.5,0.12724447513812154,current_legal_observation,provisional_not_selected
pressure.CARROT.wave_price_impact_cost,market_supply_demand_interactions,31,0.0,42.0,0.09012430939226519,current_legal_observation,provisional_not_selected
pressure.CARROT.known_demand_next_day,market_supply_demand_interactions,26,0.0,43.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.CARROT.demand_only_next_day_price_change,market_supply_demand_interactions,31,0.0,30.0,0.6187845303867403,current_legal_observation,provisional_not_selected
pressure.CARROT.wave_minus_known_day_demand,market_supply_demand_interactions,40,-43.0,0.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.CARROT.visible_rival_supply_stress_price,market_supply_demand_interactions,92,35.0,161.0,1.0,current_legal_observation,provisional_not_selected
pressure.CARROT.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,167,0.0,1522.0,0.12724447513812154,current_legal_observation,provisional_not_selected
pressure.TOMATO.own_held_and_ready_wave,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.TOMATO.opponent_visible_ready_units,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.TOMATO.wave_conditional_revenue,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.TOMATO.wave_average_price,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.TOMATO.wave_price_impact_cost,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.TOMATO.known_demand_next_day,market_supply_demand_interactions,15,0.0,19.0,0.9910220994475138,current_legal_observation,provisional_not_selected
pressure.TOMATO.demand_only_next_day_price_change,market_supply_demand_interactions,20,0.0,19.0,0.46685082872928174,current_legal_observation,provisional_not_selected
pressure.TOMATO.wave_minus_known_day_demand,market_supply_demand_interactions,15,-19.0,0.0,0.9910220994475138,current_legal_observation,provisional_not_selected
pressure.TOMATO.visible_rival_supply_stress_price,market_supply_demand_interactions,55,60.0,144.0,1.0,current_legal_observation,provisional_not_selected
pressure.TOMATO.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.STRAWBERRY.own_held_and_ready_wave,market_supply_demand_interactions,50,0.0,74.0,0.3014502762430939,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.opponent_visible_ready_units,market_supply_demand_interactions,50,0.0,66.0,0.29972375690607733,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.wave_conditional_revenue,market_supply_demand_interactions,428,0.0,24889.0,0.3014502762430939,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.wave_average_price,market_supply_demand_interactions,425,0.0,336.3378378378378,0.3014502762430939,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.wave_price_impact_cost,market_supply_demand_interactions,259,0.0,930.0,0.29609806629834257,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.known_demand_next_day,market_supply_demand_interactions,28,0.0,43.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.demand_only_next_day_price_change,market_supply_demand_interactions,12,0.0,12.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.wave_minus_known_day_demand,market_supply_demand_interactions,65,-37.0,58.0,0.9932665745856354,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.visible_rival_supply_stress_price,market_supply_demand_interactions,197,120.0,336.0,1.0,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,442,0.0,24423.0,0.3014502762430939,current_legal_observation,provisional_not_selected
pressure.MELON.own_held_and_ready_wave,market_supply_demand_interactions,19,0.0,125.0,0.11049723756906077,current_legal_observation,provisional_not_selected
pressure.MELON.opponent_visible_ready_units,market_supply_demand_interactions,20,0.0,125.0,0.07803867403314917,current_legal_observation,provisional_not_selected
pressure.MELON.wave_conditional_revenue,market_supply_demand_interactions,32,0.0,26405.0,0.11049723756906077,current_legal_observation,provisional_not_selected
pressure.MELON.wave_average_price,market_supply_demand_interactions,28,0.0,211.24,0.11049723756906077,current_legal_observation,provisional_not_selected
pressure.MELON.wave_price_impact_cost,market_supply_demand_interactions,27,0.0,9791.0,0.08977900552486189,current_legal_observation,provisional_not_selected
pressure.MELON.known_demand_next_day,market_supply_demand_interactions,2,0.0,1.0,0.9668508287292817,current_legal_observation,provisional_not_selected
pressure.MELON.demand_only_next_day_price_change,market_supply_demand_interactions,6,0.0,6.0,0.9461325966850829,current_legal_observation,provisional_not_selected
pressure.MELON.wave_minus_known_day_demand,market_supply_demand_interactions,20,-1.0,124.0,0.9668508287292817,current_legal_observation,provisional_not_selected
pressure.MELON.visible_rival_supply_stress_price,market_supply_demand_interactions,30,1.0,271.0,1.0,current_legal_observation,provisional_not_selected
pressure.MELON.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,25,0.0,2815.0,0.11049723756906077,current_legal_observation,provisional_not_selected
pressure.EGG.own_held_and_ready_wave,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.EGG.opponent_visible_ready_units,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.EGG.wave_conditional_revenue,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.EGG.wave_average_price,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.EGG.wave_price_impact_cost,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.EGG.known_demand_next_day,market_supply_demand_interactions,18,0.0,31.0,0.9875690607734806,current_legal_observation,provisional_not_selected
pressure.EGG.demand_only_next_day_price_change,market_supply_demand_interactions,26,0.0,25.0,0.4993093922651934,current_legal_observation,provisional_not_selected
pressure.EGG.wave_minus_known_day_demand,market_supply_demand_interactions,18,-31.0,0.0,0.9875690607734806,current_legal_observation,provisional_not_selected
pressure.EGG.visible_rival_supply_stress_price,market_supply_demand_interactions,85,50.0,195.0,1.0,current_legal_observation,provisional_not_selected
pressure.EGG.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.MILK.own_held_and_ready_wave,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.MILK.opponent_visible_ready_units,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.MILK.wave_conditional_revenue,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.MILK.wave_average_price,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.MILK.wave_price_impact_cost,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.MILK.known_demand_next_day,market_supply_demand_interactions,15,0.0,19.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.MILK.demand_only_next_day_price_change,market_supply_demand_interactions,11,0.0,10.0,0.9917127071823204,current_legal_observation,provisional_not_selected
pressure.MILK.wave_minus_known_day_demand,market_supply_demand_interactions,15,-19.0,0.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.MILK.visible_rival_supply_stress_price,market_supply_demand_interactions,137,160.0,315.0,1.0,current_legal_observation,provisional_not_selected
pressure.MILK.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.WOOL.own_held_and_ready_wave,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.WOOL.opponent_visible_ready_units,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.WOOL.wave_conditional_revenue,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.WOOL.wave_average_price,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.WOOL.wave_price_impact_cost,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.WOOL.known_demand_next_day,market_supply_demand_interactions,12,0.0,25.0,0.9806629834254144,current_legal_observation,provisional_not_selected
pressure.WOOL.demand_only_next_day_price_change,market_supply_demand_interactions,9,0.0,9.0,0.6823204419889503,current_legal_observation,provisional_not_selected
pressure.WOOL.wave_minus_known_day_demand,market_supply_demand_interactions,12,-25.0,0.0,0.9806629834254144,current_legal_observation,provisional_not_selected
pressure.WOOL.visible_rival_supply_stress_price,market_supply_demand_interactions,44,200.0,254.0,1.0,current_legal_observation,provisional_not_selected
pressure.WOOL.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.own_held_and_ready_wave,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.opponent_visible_ready_units,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.wave_conditional_revenue,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.wave_average_price,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.wave_price_impact_cost,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.known_demand_next_day,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.demand_only_next_day_price_change,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.wave_minus_known_day_demand,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.visible_rival_supply_stress_price,market_supply_demand_interactions,1,100.0,100.0,1.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
interactions.water_bonus_under_overflow_pressure,cross_resource_interactions,6,0.0,25.0,0.027624309392265192,current_legal_observation,provisional_not_selected
interactions.capacity_pressure_per_worker,cross_resource_interactions,6,0.0,25.0,0.027624309392265192,current_legal_observation,provisional_not_selected
interactions.ready_units_per_worker_turn_today,cross_resource_interactions,170,0.0,5.208333333333333,0.3784530386740331,current_legal_observation,provisional_not_selected
interactions.terminal_carry_at_risk,cross_resource_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
history.lag1.available,causal_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
history.lag1.cash_change,causal_market_history,37,-320.0,3687.0,0.07458563535911603,current_and_past_legal_observations,provisional_not_selected
history.lag1.WHEAT.inventory_change,causal_market_history,6,0.0,8.0,0.004834254143646409,current_and_past_legal_observations,provisional_not_selected
history.lag1.WHEAT.price_log_change,causal_market_history,2,-0.020202707317519466,0.0,0.0006906077348066298,current_and_past_legal_observations,provisional_not_selected
history.lag1.CARROT.inventory_change,causal_market_history,6,0.0,6.0,0.0036256906077348065,current_and_past_legal_observations,provisional_not_selected
history.lag1.CARROT.price_log_change,causal_market_history,7,-0.01967276559870478,0.0,0.0027624309392265192,current_and_past_legal_observations,provisional_not_selected
history.lag1.TOMATO.inventory_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.TOMATO.price_log_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.STRAWBERRY.inventory_change,causal_market_history,10,0.0,24.0,0.009841160220994474,current_and_past_legal_observations,provisional_not_selected
history.lag1.STRAWBERRY.price_log_change,causal_market_history,19,-0.032435275753153844,0.0,0.007424033149171271,current_and_past_legal_observations,provisional_not_selected
history.lag1.MELON.inventory_change,causal_market_history,6,0.0,24.0,0.012430939226519336,current_and_past_legal_observations,provisional_not_selected
history.lag1.MELON.price_log_change,causal_market_history,7,-3.2188758248682006,0.0,0.012430939226519336,current_and_past_legal_observations,provisional_not_selected
history.lag1.EGG.inventory_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.EGG.price_log_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.MILK.inventory_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.MILK.price_log_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.WOOL.inventory_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.WOOL.price_log_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.FERTILIZER.inventory_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.FERTILIZER.price_log_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag24.available,causal_market_history,2,0.0,1.0,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.cash_change,causal_market_history,430,-2004.0,19371.0,0.9666781767955801,current_and_past_legal_observations,provisional_not_selected
history.lag24.WHEAT.inventory_change,causal_market_history,44,-43.0,0.0,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.WHEAT.price_log_change,causal_market_history,29,0.0,0.07145896398214505,0.6733425414364641,current_and_past_legal_observations,provisional_not_selected
history.lag24.CARROT.inventory_change,causal_market_history,40,-43.0,0.0,0.9661602209944752,current_and_past_legal_observations,provisional_not_selected
history.lag24.CARROT.price_log_change,causal_market_history,150,0.0,0.16034265007517948,0.6022099447513812,current_and_past_legal_observations,provisional_not_selected
history.lag24.TOMATO.inventory_change,causal_market_history,20,-19.0,0.0,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.TOMATO.price_log_change,causal_market_history,93,0.0,0.14149956227369942,0.4675414364640884,current_and_past_legal_observations,provisional_not_selected
history.lag24.STRAWBERRY.inventory_change,causal_market_history,90,-43.0,81.0,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.STRAWBERRY.price_log_change,causal_market_history,562,-0.13762137787604772,0.08515780834030677,0.9654696132596685,current_and_past_legal_observations,provisional_not_selected
history.lag24.MELON.inventory_change,causal_market_history,26,-1.0,143.0,0.9513121546961326,current_and_past_legal_observations,provisional_not_selected
history.lag24.MELON.price_log_change,causal_market_history,45,-5.420534999272286,1.3862943611198906,0.9471685082872928,current_and_past_legal_observations,provisional_not_selected
history.lag24.EGG.inventory_change,causal_market_history,32,-31.0,0.0,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.EGG.price_log_change,causal_market_history,107,0.0,0.1451820098444979,0.4937845303867403,current_and_past_legal_observations,provisional_not_selected
history.lag24.MILK.inventory_change,causal_market_history,20,-19.0,0.0,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.MILK.price_log_change,causal_market_history,344,0.0,0.054724899689246466,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.WOOL.inventory_change,causal_market_history,14,-25.0,0.0,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.WOOL.price_log_change,causal_market_history,81,0.0,0.04063764573182626,0.6878453038674033,current_and_past_legal_observations,provisional_not_selected
history.lag24.FERTILIZER.inventory_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag24.FERTILIZER.price_log_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_plan.WHEAT.own_ready_units,post_decision_inventory,12,0.0,13.0,0.12085635359116022,current_legal_observation,provisional_not_selected
market_plan.WHEAT.rival_ready_units,post_decision_inventory,14,0.0,13.0,0.11533149171270718,current_legal_observation,provisional_not_selected
market_plan.WHEAT.shed_units,post_decision_inventory,6,0.0,12.0,0.009150552486187844,current_legal_observation,provisional_not_selected
market_plan.WHEAT.carried_units,post_decision_inventory,6,0.0,12.0,0.05179558011049724,current_legal_observation,provisional_not_selected
market_plan.WHEAT.conditional_quantity,post_decision_inventory,19,0.0,19.0,0.12361878453038674,current_legal_observation,provisional_not_selected
market_plan.WHEAT.rival_earliest_delivery,post_decision_inventory,8,1.0,719.0,1.0,current_legal_observation,provisional_not_selected
market_plan.WHEAT.immediate_revenue,post_decision_inventory,91,0.0,882.0,0.12361878453038674,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.available,conditional_market_paths,2,0.0,1.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.known_demand,conditional_market_paths,9,0.0,8.0,0.8439226519337016,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.demand_only_inventory,conditional_market_paths,427,0.0,9999.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.demand_only_price,conditional_market_paths,26,0.0,50.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.quiet_revenue,conditional_market_paths,90,0.0,888.0,0.12361878453038674,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.rival_stress_revenue,conditional_market_paths,101,0.0,885.0,0.12361878453038674,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.rival_penalty,conditional_market_paths,9,0.0,8.0,0.029005524861878452,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.quiet_holding_premium,conditional_market_paths,8,0.0,7.0,0.04834254143646409,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h12.available,conditional_market_paths,2,0.0,1.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h12.known_demand,conditional_market_paths,16,0.0,22.0,0.8908839779005525,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h12.demand_only_inventory,conditional_market_paths,430,0.0,9999.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h12.demand_only_price,conditional_market_paths,27,0.0,51.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h12.quiet_revenue,conditional_market_paths,78,0.0,900.0,0.12361878453038674,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h12.rival_stress_revenue,conditional_market_paths,88,0.0,897.0,0.12361878453038674,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h12.rival_penalty,conditional_market_paths,13,0.0,12.0,0.04350828729281768,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h12.quiet_holding_premium,conditional_market_paths,16,0.0,18.0,0.0835635359116022,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h24.available,conditional_market_paths,2,0.0,1.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h24.known_demand,conditional_market_paths,9,0.0,43.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h24.demand_only_inventory,conditional_market_paths,428,0.0,9999.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h24.demand_only_price,conditional_market_paths,27,0.0,51.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h24.quiet_revenue,conditional_market_paths,82,0.0,900.0,0.11602209944751381,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h24.rival_stress_revenue,conditional_market_paths,83,0.0,900.0,0.11602209944751381,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h24.rival_penalty,conditional_market_paths,13,0.0,13.0,0.04074585635359116,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h24.quiet_holding_premium,conditional_market_paths,19,0.0,18.0,0.11533149171270718,current_legal_observation,provisional_not_selected
market_plan.CARROT.own_ready_units,post_decision_inventory,11,0.0,10.0,0.12361878453038674,current_legal_observation,provisional_not_selected
market_plan.CARROT.rival_ready_units,post_decision_inventory,11,0.0,10.0,0.11464088397790055,current_legal_observation,provisional_not_selected
market_plan.CARROT.shed_units,post_decision_inventory,8,0.0,12.0,0.01899171270718232,current_legal_observation,provisional_not_selected
market_plan.CARROT.carried_units,post_decision_inventory,7,0.0,12.0,0.0738950276243094,current_legal_observation,provisional_not_selected
market_plan.CARROT.conditional_quantity,post_decision_inventory,16,0.0,15.0,0.12724447513812154,current_legal_observation,provisional_not_selected
market_plan.CARROT.rival_earliest_delivery,post_decision_inventory,8,1.0,719.0,1.0,current_legal_observation,provisional_not_selected
market_plan.CARROT.immediate_revenue,post_decision_inventory,164,0.0,1554.0,0.12724447513812154,current_legal_observation,provisional_not_selected
market_plan.CARROT.h4.available,conditional_market_paths,2,0.0,1.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.CARROT.h4.known_demand,conditional_market_paths,9,0.0,8.0,0.761049723756906,current_legal_observation,provisional_not_selected
market_plan.CARROT.h4.demand_only_inventory,conditional_market_paths,409,0.0,9999.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.CARROT.h4.demand_only_price,conditional_market_paths,93,0.0,158.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.CARROT.h4.quiet_revenue,conditional_market_paths,168,0.0,1610.0,0.12724447513812154,current_legal_observation,provisional_not_selected
market_plan.CARROT.h4.rival_stress_revenue,conditional_market_paths,165,0.0,1603.0,0.12724447513812154,current_legal_observation,provisional_not_selected
market_plan.CARROT.h4.rival_penalty,conditional_market_paths,26,0.0,35.0,0.06975138121546962,current_legal_observation,provisional_not_selected
market_plan.CARROT.h4.quiet_holding_premium,conditional_market_paths,39,0.0,56.0,0.1168853591160221,current_legal_observation,provisional_not_selected
market_plan.CARROT.h12.available,conditional_market_paths,2,0.0,1.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.CARROT.h12.known_demand,conditional_market_paths,16,0.0,22.0,0.8411602209944752,current_legal_observation,provisional_not_selected
market_plan.CARROT.h12.demand_only_inventory,conditional_market_paths,406,0.0,9999.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.CARROT.h12.demand_only_price,conditional_market_paths,91,0.0,160.0,0.9779005524861878,current_legal_observation,provisional_not_selected
market_plan.CARROT.h12.quiet_revenue,conditional_market_paths,160,0.0,1713.0,0.12361878453038674,current_legal_observation,provisional_not_selected
market_plan.CARROT.h12.rival_stress_revenue,conditional_market_paths,165,0.0,1675.0,0.12361878453038674,current_legal_observation,provisional_not_selected
market_plan.CARROT.h12.rival_penalty,conditional_market_paths,35,0.0,39.0,0.1042817679558011,current_legal_observation,provisional_not_selected
market_plan.CARROT.h12.quiet_holding_premium,conditional_market_paths,75,0.0,159.0,0.12292817679558012,current_legal_observation,provisional_not_selected
market_plan.CARROT.h24.available,conditional_market_paths,2,0.0,1.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.CARROT.h24.known_demand,conditional_market_paths,9,0.0,43.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.CARROT.h24.demand_only_inventory,conditional_market_paths,413,0.0,9999.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.CARROT.h24.demand_only_price,conditional_market_paths,101,0.0,172.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_plan.CARROT.h24.quiet_revenue,conditional_market_paths,153,0.0,1882.0,0.11602209944751381,current_legal_observation,provisional_not_selected
market_plan.CARROT.h24.rival_stress_revenue,conditional_market_paths,159,0.0,1840.0,0.11602209944751381,current_legal_observation,provisional_not_selected
market_plan.CARROT.h24.rival_penalty,conditional_market_paths,37,0.0,44.0,0.09944751381215469,current_legal_observation,provisional_not_selected
market_plan.CARROT.h24.quiet_holding_premium,conditional_market_paths,96,0.0,328.0,0.11602209944751381,current_legal_observation,provisional_not_selected
market_plan.TOMATO.own_ready_units,post_decision_inventory,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
